age,hours.per.week,marital_grouped_num,occupation_grouped_num,relationship_grouped_num,race_num,sex_num,income_numeric,education_group
36,45,0,1,2,1,2,1,5
44,45,0,3,2,1,2,1,3
39,40,0,1,3,1,2,1,5
41,50,0,3,2,1,2,1,3
40,40,0,2,2,1,2,1,4
37,40,0,3,2,1,1,1,3
39,40,0,1,2,1,1,1,4
49,40,0,3,2,2,2,1,3
40,40,0,1,2,1,2,1,5
43,36,0,1,2,1,2,1,5
49,35,0,1,2,1,2,1,5
41,40,0,1,2,1,2,1,5
61,35,0,4,2,1,2,1,3
32,38,0,4,2,1,2,1,3
33,40,0,4,2,1,2,1,2
48,40,0,4,2,1,2,1,3
53,40,0,4,2,1,2,1,3
40,32,0,4,2,1,2,1,4
72,6,1,2,1,1,1,1,5
69,35,1,2,1,1,1,1,2
76,24,1,2,1,1,1,1,3
69,6,1,3,1,1,1,1,3
66,50,1,4,1,1,1,1,3
66,1,1,1,1,1,1,1,2
66,40,1,4,1,1,1,1,3
75,5,1,1,1,2,1,1,2
68,15,1,1,1,1,1,1,3
79,35,1,1,1,1,1,1,1
80,40,1,2,1,1,1,1,3
76,40,1,1,1,1,1,1,2
73,75,1,1,1,1,1,1,5
42,50,0,2,2,1,1,1,3
35,40,0,4,2,1,2,1,3
38,40,0,2,2,1,2,1,5
37,35,0,1,2,1,2,1,5
30,30,0,2,2,1,1,1,3
24,40,0,2,2,4,1,1,3
44,50,0,1,2,2,2,1,4
70,15,0,1,2,1,2,1,2
66,20,0,1,2,1,2,1,2
78,20,0,1,2,1,2,1,3
67,35,0,1,2,1,1,1,3
65,60,0,1,2,1,1,1,5
17,24,0,2,3,1,1,1,2
26,40,0,1,3,1,1,1,5
21,40,0,1,2,1,2,1,3
17,30,0,1,3,1,1,1,2
20,50,0,1,3,1,1,1,3
17,20,0,4,3,1,2,1,2
64,40,0,2,2,1,1,1,3
19,12,0,1,3,1,2,1,3
17,20,0,2,3,5,2,1,2
33,40,0,2,3,1,2,1,3
33,40,0,4,2,1,2,1,5
18,20,0,2,3,1,1,1,2
19,40,0,1,3,1,2,1,2
18,30,0,2,3,1,2,1,3
21,30,0,2,2,1,2,1,3
26,32,0,2,3,2,1,1,2
43,40,0,3,3,3,2,1,3
18,25,0,3,3,1,1,1,3
21,32,0,1,3,1,2,1,3
62,22,0,4,2,2,2,1,2
19,40,0,2,3,1,1,1,2
20,20,0,2,3,1,1,1,3
22,30,0,4,3,1,2,1,5
23,20,0,4,3,1,1,1,3
90,10,0,1,3,1,2,1,5
72,7,0,1,2,1,2,1,5
67,18,0,2,2,1,2,1,3
69,18,0,2,2,1,2,1,3
65,20,0,2,2,1,1,1,3
54,40,0,3,2,1,1,1,3
55,50,0,1,2,1,2,1,5
41,40,0,1,3,1,1,1,3
25,40,0,3,2,1,1,1,2
48,40,0,4,2,1,2,1,3
40,40,0,4,2,1,2,1,3
43,40,0,1,2,1,2,1,5
34,60,0,4,2,2,1,1,3
52,40,0,1,3,2,1,1,2
56,20,0,2,2,2,2,1,3
18,15,0,1,3,1,2,1,3
18,40,0,3,3,1,1,1,2
57,10,0,1,3,1,2,1,3
20,16,0,2,3,1,2,1,3
21,40,0,3,3,1,1,1,3
18,30,0,3,3,1,1,1,2
17,10,0,2,3,1,1,1,2
19,10,0,1,3,1,2,1,3
43,16,0,3,2,1,1,1,3
20,20,0,1,3,2,2,1,3
26,35,0,2,3,1,2,1,4
49,10,0,4,2,1,2,1,3
18,10,0,1,3,1,1,1,3
38,50,0,3,2,1,1,1,3
19,20,0,4,3,1,2,1,3
44,25,0,4,2,1,1,1,4
18,20,0,3,3,1,1,1,2
18,4,0,2,3,1,2,1,2
24,40,0,3,3,1,1,1,3
17,30,0,3,2,1,1,1,2
20,35,0,1,3,4,2,1,3
19,40,0,3,3,1,1,1,3
20,20,0,2,3,2,1,1,2
19,24,0,2,2,1,1,1,3
22,25,0,1,3,1,2,1,3
18,14,0,2,3,1,1,1,2
21,4,0,4,2,1,2,1,3
24,15,0,2,3,1,2,1,3
17,40,0,3,3,1,1,1,2
77,20,0,3,2,1,1,1,3
90,4,0,1,2,1,1,1,3
38,38,0,2,2,2,2,1,3
20,20,0,4,2,2,2,1,2
39,45,0,4,2,1,2,1,3
33,55,0,3,2,1,1,1,2
38,40,0,3,2,2,1,1,2
25,40,0,2,3,1,2,1,3
50,13,1,1,1,1,1,1,5
38,40,0,3,2,1,1,1,3
53,40,1,3,1,2,1,1,2
37,40,1,1,1,1,2,1,5
52,45,1,1,1,1,1,2,3
37,80,1,1,1,2,1,2,3
23,30,0,4,3,1,2,1,5
32,50,0,2,2,2,1,1,4
40,40,1,3,1,3,1,2,4
25,35,0,4,3,1,1,1,3
32,40,0,3,2,1,1,1,3
38,50,1,2,1,1,1,1,2
43,45,0,1,2,1,2,2,5
40,60,1,1,1,1,1,2,5
54,20,0,2,2,2,2,1,3
35,40,1,4,1,2,1,1,2
59,40,0,4,2,1,2,1,3
56,40,1,4,1,1,1,2,5
19,40,0,3,3,1,1,1,3
39,80,0,1,2,1,1,1,3
49,40,1,3,1,1,1,1,3
23,52,0,2,2,1,1,1,4
20,44,0,2,3,2,1,1,3
30,40,1,4,3,1,1,1,3
22,15,1,2,1,2,1,1,3
21,40,0,3,3,1,1,1,3
19,25,1,4,1,1,2,1,3
31,38,1,2,1,1,1,2,3
48,40,1,1,1,1,1,1,4
31,43,1,3,1,1,1,1,2
53,40,1,1,1,1,1,1,5
24,50,1,4,1,1,1,1,5
49,40,0,4,2,1,2,1,3
25,35,0,3,2,1,1,1,3
57,40,1,1,1,2,1,2,5
53,38,1,3,1,1,1,1,3
44,40,0,1,2,1,2,1,5
41,40,1,3,1,1,1,1,4
29,43,0,1,2,1,1,1,4
25,40,1,1,1,4,2,1,3
18,30,0,2,3,1,2,1,3
50,55,0,1,2,1,1,2,5
47,60,0,1,2,1,1,1,3
43,40,1,4,1,1,1,2,3
41,48,1,4,1,1,1,1,3
32,40,0,1,2,1,1,1,1
48,40,1,3,1,1,1,1,3
42,45,1,1,1,1,1,2,5
29,58,0,4,2,1,1,1,3
36,40,1,3,1,1,1,1,3
28,40,0,4,2,1,2,1,3
53,40,1,4,1,1,2,2,3
49,50,1,1,1,1,1,2,3
25,40,0,1,3,1,1,1,3
19,32,0,1,3,1,1,1,3
31,40,0,2,3,2,2,1,5
29,70,1,2,1,1,1,2,5
23,40,0,3,2,1,1,1,3
79,20,1,1,3,1,1,1,3
40,40,1,4,1,1,1,1,4
67,2,1,1,1,1,1,1,2
18,22,0,2,3,1,2,1,2
31,40,1,4,1,1,1,1,1
18,30,0,2,2,1,1,1,3
46,40,1,2,1,1,2,1,3
59,48,1,2,1,1,1,1,3
53,35,0,2,3,1,2,1,3
49,40,1,2,1,1,1,2,3
33,50,1,1,1,1,1,1,5
30,40,0,2,2,1,1,1,2
43,50,0,1,2,1,2,2,5
57,40,1,1,1,1,1,1,4
37,40,0,3,2,1,2,1,3
28,25,0,3,2,2,2,1,3
34,40,1,2,1,1,1,2,5
29,50,0,3,2,1,1,1,3
37,48,1,2,1,1,1,2,3
32,40,0,2,3,2,1,1,3
76,40,1,1,1,1,1,2,5
47,50,0,1,2,1,2,1,5
20,40,0,4,3,1,2,1,3
29,40,0,3,2,1,1,1,3
30,40,0,3,3,1,1,1,2
31,40,0,4,2,1,2,1,3
42,40,1,3,1,1,1,1,3
24,40,0,2,3,1,1,1,5
38,40,1,1,1,1,1,2,5
36,40,0,3,3,1,2,1,3
53,50,1,3,1,1,1,1,2
56,50,1,2,1,1,1,1,3
49,40,1,3,1,2,1,2,4
55,56,1,2,1,1,1,1,3
22,41,0,3,2,1,1,1,3
21,40,0,2,3,1,2,1,3
40,60,1,1,1,1,1,1,5
29,50,1,1,1,1,1,2,5
19,35,0,2,3,2,1,1,3
47,40,1,1,1,1,2,2,5
31,40,1,4,1,1,1,2,4
35,40,1,1,1,1,1,1,3
39,40,0,3,2,1,1,1,3
28,60,0,2,2,1,2,1,4
37,50,1,2,1,1,1,1,5
46,36,0,4,2,2,2,1,4
43,60,1,3,1,1,1,1,3
27,35,1,4,1,1,2,1,4
20,20,0,2,3,1,1,1,3
49,40,1,3,1,3,1,2,3
61,40,1,3,1,1,1,1,3
27,40,0,2,3,1,2,1,3
70,40,0,4,3,1,1,1,3
31,30,0,3,2,2,2,1,3
22,24,1,2,1,1,1,1,3
36,24,0,2,2,1,2,1,3
43,40,0,1,2,1,2,1,3
34,40,0,4,2,1,2,1,3
21,35,0,3,3,1,1,1,3
52,45,0,1,2,1,1,2,3
48,46,1,3,1,1,1,1,3
23,40,0,3,2,1,1,1,5
29,60,0,3,2,1,1,1,3
42,50,0,2,3,2,1,1,5
68,20,0,1,2,1,2,1,1
25,40,0,2,2,1,2,1,3
44,40,0,1,2,3,2,1,5
45,40,1,2,1,1,1,2,5
39,42,0,1,2,1,1,1,4
46,40,0,2,2,1,1,1,5
18,16,0,3,3,1,1,1,2
66,20,0,1,2,1,2,1,4
28,40,1,2,1,1,1,1,3
27,50,0,3,2,1,1,1,5
28,40,1,1,1,1,1,2,5
27,25,0,2,2,1,2,1,3
21,40,0,3,3,2,1,1,3
34,40,0,3,2,2,1,1,3
18,12,0,2,3,1,1,1,3
33,65,1,1,1,1,1,1,5
44,38,1,1,1,2,1,2,3
43,40,0,4,2,1,2,1,3
30,45,0,3,2,2,1,1,3
37,42,1,4,1,1,1,2,3
34,40,1,4,1,2,1,1,3
41,40,0,1,2,1,2,1,5
53,50,0,1,2,1,2,1,5
31,50,1,1,1,1,2,1,5
58,1,1,1,1,1,1,2,5
38,28,0,3,2,2,2,1,3
24,40,1,3,1,1,1,1,3
41,40,1,3,1,2,1,1,5
47,45,1,4,1,1,1,1,3
41,24,1,4,1,1,1,1,5
36,40,0,3,2,1,1,1,3
24,40,0,2,2,1,1,1,3
51,50,1,1,1,1,1,2,5
37,35,0,4,2,1,2,1,3
18,40,0,2,3,1,2,1,2
35,60,0,3,2,1,1,1,3
17,12,0,2,3,1,2,1,2
44,40,1,3,1,2,1,1,3
37,40,1,3,1,1,1,2,3
35,40,0,2,2,5,2,1,3
60,40,1,3,1,3,1,1,3
54,40,1,3,1,1,1,2,1
37,60,0,1,2,2,1,2,5
50,40,0,2,2,1,2,1,4
45,55,1,1,1,1,1,1,5
25,40,0,3,2,1,1,1,2
31,40,1,3,1,1,1,1,3
64,40,0,1,2,1,1,1,1
54,20,1,4,1,2,1,1,3
53,35,0,3,2,1,2,1,1
18,40,0,2,3,1,2,1,3
60,10,0,1,2,5,2,1,2
65,40,0,4,2,1,2,1,3
41,38,0,2,2,2,2,1,3
25,42,0,4,2,1,1,1,3
33,40,0,3,3,4,2,1,3
28,55,0,1,2,1,1,2,5
59,40,1,2,1,1,1,1,3
40,38,0,4,2,1,2,1,3
38,70,1,1,1,1,1,2,5
23,40,0,3,3,1,1,1,3
40,40,1,1,1,1,1,2,5
41,20,1,2,1,1,2,1,3
24,50,1,2,1,1,1,1,4
20,20,0,1,3,1,1,1,3
56,35,1,4,1,1,1,1,3
58,45,1,4,1,1,1,2,3
32,34,0,2,2,1,2,1,3
45,40,1,4,1,1,1,1,3
41,40,1,1,1,1,2,2,5
42,40,1,4,1,2,2,1,5
59,30,0,2,2,2,2,1,2
19,40,0,4,3,1,1,1,3
58,20,0,3,2,1,1,1,3
20,40,0,2,3,1,2,1,3
32,30,0,2,2,1,2,1,3
45,45,0,1,2,1,2,1,4
50,40,0,3,2,1,1,1,1
36,40,0,1,3,1,2,1,5
45,60,1,2,1,1,1,1,3
17,12,0,2,3,1,1,1,2
26,40,1,3,1,1,1,1,2
64,40,1,1,1,1,1,2,3
33,45,0,1,2,1,2,1,5
33,40,1,3,1,1,2,2,3
61,40,1,1,1,1,1,2,3
27,35,0,1,3,1,1,1,5
30,40,0,1,3,1,2,1,3
43,40,1,3,1,2,1,1,3
35,40,0,1,2,1,2,1,3
25,40,0,4,3,1,2,1,3
34,45,0,2,2,2,2,1,4
60,42,0,1,2,1,2,1,5
21,40,0,3,3,1,1,1,3
41,60,1,1,1,1,1,2,5
50,45,0,2,2,1,1,1,3
25,40,0,1,2,1,2,1,5
36,45,1,1,1,1,1,1,5
31,40,0,1,2,1,2,1,3
29,56,0,2,2,1,1,1,5
21,45,0,2,3,1,1,1,3
27,40,0,4,2,2,2,1,5
65,16,1,3,1,1,1,1,3
37,60,0,2,2,1,2,1,5
24,40,0,3,3,1,1,1,3
38,80,0,2,2,1,1,1,3
21,25,0,2,2,3,2,1,3
31,45,1,3,1,1,1,2,3
43,40,0,4,2,1,2,1,3
26,45,0,4,2,1,1,1,4
46,33,0,1,2,1,2,1,4
35,40,1,4,1,1,1,2,4
41,54,1,4,1,1,1,2,3
26,40,0,2,2,1,1,1,5
19,25,0,1,3,2,2,1,3
36,40,0,1,2,2,2,2,5
22,15,0,2,3,1,1,1,3
24,40,0,3,2,1,1,1,3
77,40,1,2,1,1,1,1,3
29,40,0,4,2,1,2,1,3
62,24,0,2,2,1,2,1,3
39,40,1,1,1,1,1,1,3
35,45,0,3,2,1,1,1,3
29,40,0,1,2,1,2,1,2
76,10,1,3,1,1,1,1,5
63,45,1,4,1,1,1,1,3
23,15,0,1,3,2,2,1,4
58,40,1,3,1,1,1,1,3
41,45,0,3,2,2,1,1,3
26,40,0,4,2,1,1,1,5
47,40,0,2,2,1,1,1,4
55,40,1,4,1,1,1,1,2
53,40,1,3,1,1,1,1,3
30,40,0,3,3,1,1,1,3
49,60,0,1,2,1,1,1,5
45,40,1,2,1,2,1,1,3
26,40,0,2,2,1,1,1,4
33,20,0,4,2,1,1,1,3
22,40,0,2,3,2,2,1,3
43,42,0,2,2,1,1,1,5
67,8,1,1,1,1,1,1,2
30,40,0,1,2,1,2,1,4
31,25,0,1,3,1,1,1,5
33,40,1,1,1,1,1,2,5
26,40,1,2,1,1,1,1,3
33,40,1,1,1,1,1,2,5
46,30,1,3,1,1,1,1,2
59,40,1,1,1,1,1,2,5
38,40,1,4,1,1,1,2,3
65,40,0,2,2,4,1,1,2
40,40,1,4,1,1,1,2,4
42,35,1,4,1,1,2,1,3
36,24,1,2,1,1,2,1,2
62,40,1,1,1,1,1,2,5
43,45,1,3,1,1,1,1,5
22,55,0,2,2,1,1,1,3
28,40,1,3,1,1,1,1,3
56,45,1,2,1,1,1,1,3
22,15,0,2,2,1,2,1,4
57,45,0,1,2,1,2,2,5
39,40,0,2,2,1,2,1,3
26,15,0,4,2,1,2,1,3
17,10,0,2,3,1,1,1,2
40,38,1,3,1,1,1,2,4
45,40,1,3,1,2,1,1,3
44,40,0,3,2,2,1,1,3
20,10,0,4,3,1,2,1,3
33,40,1,3,1,1,2,1,3
23,40,0,2,2,1,1,1,3
46,30,0,1,2,1,1,1,5
38,50,1,2,1,1,1,1,3
54,40,0,3,2,1,1,1,3
25,40,1,3,1,1,1,1,3
46,40,0,2,2,1,2,1,3
36,40,1,3,1,1,2,1,3
23,25,0,2,2,1,2,1,3
29,40,0,3,2,1,1,1,3
19,16,0,4,3,1,2,1,3
19,40,0,2,3,1,2,1,3
35,40,1,2,1,1,2,2,3
27,50,0,3,2,1,1,1,5
46,40,0,3,2,1,1,1,4
34,35,0,2,2,1,2,1,3
44,40,1,4,1,1,1,1,3
45,40,0,3,2,1,2,1,3
20,35,0,1,3,1,2,1,3
25,55,1,1,1,1,1,2,5
52,50,1,1,1,1,1,2,5
20,40,0,3,3,1,1,1,3
28,40,0,2,2,1,2,1,3
50,40,1,2,1,1,1,2,5
34,64,0,4,2,1,2,1,4
28,40,1,4,1,1,1,1,3
46,25,1,3,1,1,1,1,3
32,50,1,1,1,1,1,1,3
41,24,0,2,2,2,2,1,3
24,40,0,3,2,2,2,1,3
33,40,0,1,2,1,2,1,3
31,40,1,3,1,1,1,1,3
35,50,0,3,2,1,1,2,2
30,19,0,2,3,1,2,1,2
34,40,0,3,2,2,1,1,2
34,40,0,3,2,1,2,1,3
20,30,1,2,1,1,1,1,3
32,40,1,1,1,1,2,2,5
29,40,0,4,2,1,1,1,3
33,35,0,3,2,1,2,1,2
25,60,1,3,1,1,1,1,3
63,40,1,1,1,1,1,2,3
47,40,1,1,1,1,1,1,5
80,24,0,1,2,1,1,1,3
17,40,0,1,3,1,1,1,2
30,25,1,2,1,1,2,2,4
33,50,1,1,1,1,1,2,5
34,40,0,2,2,1,2,1,3
23,40,1,4,1,1,1,1,3
42,40,1,4,1,1,2,1,3
29,40,0,1,2,1,1,1,5
45,28,0,4,2,1,2,1,3
24,40,0,4,3,1,1,1,3
44,40,1,1,1,1,1,2,3
20,35,0,2,2,1,1,1,3
44,40,0,1,2,2,2,1,3
51,40,1,3,1,5,1,1,3
20,40,1,3,1,1,1,1,3
17,5,0,1,3,1,2,1,2
19,40,0,3,3,2,2,1,3
45,55,1,3,1,1,1,2,3
60,40,1,3,1,1,1,2,3
42,40,1,1,1,2,1,2,4
44,40,1,2,1,1,2,2,3
40,40,1,3,1,3,1,2,4
30,40,1,1,1,1,2,1,3
38,50,1,3,1,2,1,1,3
23,60,1,3,1,1,1,1,3
32,40,1,1,1,1,1,1,3
44,40,0,4,3,1,1,1,4
54,40,1,3,1,2,1,1,3
32,50,1,1,1,1,1,1,5
50,40,0,3,2,1,1,1,1
24,20,0,4,2,1,2,1,5
37,60,1,4,1,1,2,1,3
52,40,0,3,2,1,1,1,3
38,40,1,3,1,1,1,1,3
30,16,1,4,1,1,2,2,5
60,40,0,1,2,1,1,2,3
22,40,0,1,3,1,1,1,3
35,40,0,3,2,1,1,1,3
30,60,0,3,2,1,1,1,3
67,24,0,2,2,1,2,1,4
46,40,0,3,2,1,2,1,5
17,6,0,2,2,1,1,1,2
22,30,0,3,3,1,1,1,3
27,40,0,2,2,1,1,1,2
23,35,0,2,2,1,2,1,3
43,20,1,3,1,1,1,1,3
28,20,0,1,2,1,1,1,5
41,40,0,3,2,1,2,1,3
25,20,0,4,3,2,2,1,3
63,35,1,1,1,1,1,1,1
59,45,1,3,1,1,1,1,3
45,40,0,1,2,1,2,1,5
40,35,0,2,2,1,2,1,3
46,40,0,4,2,1,1,1,3
35,60,0,1,2,1,2,1,4
34,25,0,1,2,1,2,1,3
33,20,0,3,3,1,1,1,5
41,36,0,4,2,1,2,1,3
20,40,0,3,3,1,1,1,3
26,35,0,1,2,1,2,1,3
72,20,1,1,1,1,1,1,3
62,40,1,3,1,1,1,1,3
52,40,1,4,1,1,1,1,3
25,40,0,2,2,1,2,1,5
24,40,0,1,2,2,1,1,5
19,8,0,2,3,1,1,1,3
43,40,1,1,1,1,1,1,3
47,40,0,4,2,2,2,1,3
39,40,0,2,2,1,2,1,3
53,30,0,1,2,2,2,1,1
32,45,0,3,2,1,1,1,4
34,50,1,1,1,1,1,2,3
28,45,0,3,2,1,1,1,3
57,38,0,1,2,1,2,1,4
25,20,0,4,2,5,2,1,3
20,24,0,1,3,1,1,1,3
21,35,0,1,2,1,2,1,3
34,50,1,1,1,1,1,2,5
24,50,0,3,2,2,1,1,3
37,45,1,4,1,1,1,2,3
44,58,0,3,2,1,1,2,3
28,40,1,2,1,1,2,1,3
42,40,1,1,1,1,1,2,5
74,9,0,4,2,1,2,1,3
38,50,1,3,1,1,1,1,3
44,40,1,1,1,1,1,1,5
26,40,0,3,2,1,1,1,3
36,40,1,2,1,2,1,1,3
41,50,1,1,1,1,2,2,4
39,50,1,4,1,1,1,1,2
57,30,0,4,2,2,2,1,1
29,40,0,3,2,1,1,1,4
31,45,0,4,2,1,2,1,5
34,40,0,1,2,2,2,1,3
44,40,1,3,1,1,1,1,3
29,40,0,1,3,1,1,1,5
30,40,0,3,2,1,2,1,3
27,40,0,3,2,1,1,1,3
27,50,1,2,1,1,1,1,3
32,45,0,3,2,1,2,1,3
58,8,1,2,1,1,2,1,2
35,40,1,2,1,1,1,1,3
21,36,0,3,3,1,1,1,3
28,40,0,3,2,1,1,1,3
46,50,0,1,2,1,1,1,3
36,40,0,2,2,1,2,1,3
72,40,0,4,2,1,2,1,2
35,40,1,3,1,2,2,1,3
33,40,0,3,2,2,2,2,4
69,40,0,3,2,1,2,1,2
35,40,1,3,1,1,1,1,3
31,20,0,4,2,1,2,1,3
34,32,1,4,1,1,2,1,3
28,55,0,3,2,1,1,1,5
54,35,1,2,1,1,1,2,5
47,50,1,1,1,1,1,2,3
24,40,0,3,2,2,2,1,3
52,60,1,1,1,1,1,2,5
20,48,0,3,3,5,1,1,3
29,35,0,3,2,1,1,1,3
47,42,0,1,2,1,1,1,5
24,40,0,3,3,1,1,1,3
51,40,1,1,1,1,1,1,3
17,12,0,2,3,1,1,1,2
27,70,0,1,2,1,2,1,5
29,40,1,1,1,1,1,2,5
18,25,0,1,3,1,1,1,2
36,35,0,2,2,1,2,1,4
58,40,0,1,2,1,2,1,5
26,45,1,3,1,1,1,1,3
65,30,1,1,1,1,1,2,3
57,40,1,2,1,1,1,2,3
59,40,1,3,1,1,1,1,3
27,40,1,3,1,1,1,1,3
31,40,0,4,2,1,1,1,5
21,24,0,2,3,1,2,1,3
29,60,0,4,2,1,1,1,3
18,40,0,2,3,1,1,1,2
57,80,0,1,2,1,1,1,5
42,40,1,1,1,1,1,1,3
55,40,1,1,1,3,2,1,3
60,48,0,3,2,1,1,2,1
23,40,0,4,3,1,2,1,5
27,40,0,2,3,1,1,1,3
23,25,0,1,2,5,2,1,3
49,45,0,1,2,1,2,1,5
32,40,0,4,2,1,1,1,5
19,28,0,4,3,1,1,1,3
60,40,0,2,2,1,2,1,1
42,40,1,2,1,1,1,1,2
35,40,0,4,2,1,1,1,4
48,37,0,4,2,2,2,1,3
51,40,1,3,1,1,1,2,5
29,40,0,3,2,5,1,1,3
36,40,0,1,2,2,1,1,3
17,21,0,2,3,1,2,1,2
24,40,0,3,2,1,1,1,3
24,50,1,3,1,1,1,1,3
27,20,0,2,3,1,2,1,5
39,60,0,3,3,1,1,1,3
30,45,1,3,1,2,1,1,3
50,32,1,1,1,1,1,1,3
52,55,1,2,1,1,1,1,5
23,20,0,2,3,1,2,1,5
45,20,0,2,2,2,2,1,2
65,24,0,4,2,2,2,1,2
29,55,1,3,1,1,1,1,4
30,60,0,4,3,2,1,1,3
34,45,1,2,1,1,1,2,3
38,64,1,2,1,1,1,1,3
33,40,1,1,1,1,1,2,3
49,26,1,2,1,1,1,2,5
47,40,0,2,2,2,2,1,3
49,40,0,2,2,2,2,1,2
30,40,1,4,1,2,2,2,5
58,60,1,3,1,1,1,1,3
19,14,0,2,3,1,2,1,3
21,40,0,3,2,1,1,1,5
52,60,1,1,1,1,1,2,5
26,55,0,3,2,1,1,1,3
60,40,1,3,1,1,1,1,3
21,40,0,3,3,1,1,1,3
31,45,1,3,1,1,1,1,3
50,40,0,1,2,1,1,2,5
31,40,0,4,2,1,2,1,3
71,15,1,3,1,1,1,1,3
58,50,1,1,1,1,1,1,3
30,40,1,4,1,1,1,2,5
20,20,0,2,3,1,1,1,3
38,45,0,1,2,1,2,1,3
27,32,0,3,3,1,2,1,3
34,45,1,3,1,1,1,1,3
44,35,1,3,1,1,1,1,1
43,40,1,3,1,1,1,2,3
44,40,1,3,1,2,1,2,2
35,60,0,2,2,1,1,1,5
27,40,0,1,2,1,1,1,3
43,38,0,1,2,1,1,1,5
20,25,0,2,2,1,2,1,3
42,40,1,3,1,2,1,2,3
48,40,0,1,2,1,1,1,3
17,20,0,1,3,1,2,1,2
17,10,0,4,3,1,1,1,2
33,40,1,1,1,1,1,2,5
50,50,1,2,1,1,1,2,3
17,16,0,2,3,1,1,1,2
31,45,0,3,2,1,1,1,3
58,50,0,1,2,1,1,1,3
29,48,0,2,3,1,1,1,3
34,40,1,3,1,1,1,2,3
23,40,0,1,2,2,1,1,3
18,5,0,4,3,1,2,1,2
34,40,0,1,2,1,2,1,3
66,4,0,1,2,1,1,1,1
45,55,1,1,1,1,2,1,5
26,30,0,2,3,1,1,1,3
54,40,1,4,1,1,1,1,3
24,45,0,3,3,2,2,1,3
42,50,1,1,1,1,1,1,3
20,20,0,1,3,1,1,1,3
23,20,0,4,2,1,2,1,5
25,45,0,1,3,1,1,1,4
35,60,0,1,2,1,1,2,5
19,20,0,2,3,1,2,1,3
36,50,0,1,2,1,1,1,5
21,30,0,3,3,1,1,1,3
31,40,1,3,1,1,1,1,3
44,50,0,1,3,1,2,2,5
45,40,0,2,2,2,1,1,3
60,35,1,3,1,1,1,1,3
18,25,0,2,3,1,1,1,2
28,40,1,1,1,1,1,1,5
36,40,0,4,2,2,2,1,3
36,40,0,1,2,1,1,1,5
31,40,0,2,2,2,2,1,3
33,40,1,3,1,1,1,1,3
19,40,0,4,3,1,2,1,3
22,15,0,2,3,1,2,1,3
34,45,1,1,1,1,1,2,5
33,40,0,2,2,1,1,1,3
50,42,1,1,1,1,1,2,3
43,40,0,1,2,1,1,2,5
44,40,1,2,1,1,2,1,3
20,20,0,2,2,1,2,1,3
23,24,0,2,2,1,2,1,3
55,40,0,4,2,3,2,1,3
25,15,0,2,3,1,2,1,4
45,40,1,1,1,2,2,1,3
36,36,0,2,2,2,2,1,3
43,50,1,1,1,1,1,1,5
42,40,1,4,1,1,1,2,5
19,25,0,2,3,1,2,1,3
55,72,1,3,1,1,1,1,3
26,40,0,4,3,1,1,1,4
17,20,0,3,3,1,1,1,2
42,40,1,1,1,1,2,2,5
32,40,0,4,3,2,2,1,3
46,37,1,1,1,1,1,1,5
22,20,0,1,2,1,1,1,5
58,40,1,3,1,1,1,1,2
23,50,0,3,2,1,1,1,3
39,40,0,3,2,1,1,1,3
27,38,0,3,3,1,1,1,4
54,40,1,3,1,1,1,2,3
33,45,0,1,2,1,2,1,5
46,40,1,4,1,1,2,2,3
37,40,0,4,2,2,1,1,3
36,18,0,2,2,1,2,1,3
59,38,1,4,1,1,2,2,3
53,70,1,1,1,1,1,2,5
51,55,0,2,2,1,1,2,5
32,42,0,2,2,1,2,1,2
31,40,0,2,3,1,1,1,3
47,50,0,2,2,1,2,1,5
32,40,0,3,2,1,1,1,3
26,38,0,4,2,1,2,1,3
31,55,0,3,2,1,1,1,3
37,24,1,4,1,1,2,2,4
55,38,0,2,2,1,1,1,3
23,56,0,4,2,1,1,1,4
36,40,0,4,2,1,2,1,3
34,40,1,1,1,1,1,1,5
43,50,1,2,1,1,1,2,5
54,40,0,4,2,1,1,1,3
43,40,1,3,1,1,1,1,3
40,50,1,1,1,1,1,2,4
41,60,1,1,1,1,1,1,3
40,55,0,2,2,4,2,2,5
42,38,0,4,2,2,2,1,3
18,30,0,3,3,1,1,1,2
59,16,1,1,1,1,1,1,3
48,50,1,4,1,1,1,2,4
41,40,1,4,1,1,1,1,5
18,33,0,1,3,1,1,1,3
60,60,1,3,1,1,1,2,3
22,20,0,2,3,2,1,1,3
61,40,1,3,1,1,1,1,3
25,40,0,3,2,2,1,1,3
46,35,0,4,2,1,1,2,5
43,40,0,3,2,1,1,1,4
68,20,0,4,2,1,1,1,2
31,38,0,4,2,1,2,1,3
17,20,0,2,3,1,2,1,2
50,40,0,1,3,1,1,1,5
64,40,1,1,1,1,1,2,5
20,30,0,3,3,1,1,1,3
30,36,0,2,3,1,2,1,3
22,40,0,1,3,2,1,1,3
43,45,0,1,2,1,1,1,3
22,40,0,4,3,1,1,1,3
17,20,0,4,3,1,1,1,2
41,60,0,1,2,1,2,1,4
56,50,1,3,1,1,1,2,3
64,45,1,3,1,1,1,1,3
47,50,1,3,1,1,1,2,3
48,40,0,4,2,1,1,1,4
31,46,0,1,2,1,2,1,5
29,40,0,4,3,1,1,1,4
30,40,0,4,2,1,2,1,3
62,40,0,2,2,1,2,1,3
39,24,0,3,2,1,2,1,3
43,25,0,4,2,1,1,1,3
24,40,0,2,3,1,1,1,5
